,SRR893051,SRR893073,SRR893053,SRR893063,SRR893047,SRR893074,SRR893057,SRR893070,SRR893050,SRR893072,SRR893049,SRR893065,SRR893048,SRR893054,SRR893056,SRR893046,SRR893066,SRR893068,SRR893069,SRR893067,SRR893055,SRR893071,SRR893058,SRR893061,SRR893064,SRR893059,SRR893060,SRR893052,SRR893062
,pronucleus,morula,zygote,8-cell blastomere,oocyte,morula,4-cell blastomere,8-cell blastomere,pronucleus,morula,pronucleus,8-cell blastomere,oocyte,2-cell blastomere,2-cell blastomere,oocyte,8-cell blastomere,8-cell blastomere,8-cell blastomere,8-cell blastomere,2-cell blastomere,8-cell blastomere,4-cell blastomere,8-cell blastomere,8-cell blastomere,4-cell blastomere,4-cell blastomere,zygote,8-cell blastomere
ENSG00000271383,0,0,0,0,0,0,0,0,0,0.0722173,0,0,0,0,0,0,0,0.0880612,0,0,0,0,0,0,0,0,0,0.0454087,0
ENSG00000178623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206298,0
ENSG00000232855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000082556,0,0,0,0,0,0,0,0,0,0.206871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207892,0,0,0,0,0,0,0
ENSG00000204706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207998,0,0,0,0,0,0,0,0,0
ENSG00000125430,0,0,0,0,0,0.208324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208456,0,0,0,0,0
ENSG00000205413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208529,0,0
ENSG00000185070,0,0,0,0.0391262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169404,0,0,0,0,0
ENSG00000203709,0.170232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399486,0
ENSG00000228327,0,0,0,0,0,0,0.210262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228672,0,0,0.210478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000081237,0,0,0,0,0,0,0,0,0,0,0,0,0.210825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149295,0,0,0,0,0,0,0,0,0,0,0.211167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000119714,0,0,0,0,0,0,0,0,0,0,0.211193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171804,0.10765,0,0,0,0,0,0,0,0.103734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162981,0,0,0,0,0,0,0.212247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212416
ENSG00000250986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225206,0,0,0,0,0,0,0.213325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213471,0,0,0,0.213852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214541,0,0,0,0,0,0,0,0,0,0
ENSG00000271013,0,0,0,0,0,0,0,0,0,0,0.214624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172794,0,0.216139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216164,0
ENSG00000280362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216279,0
ENSG00000122188,0,0,0,0,0,0,0,0,0,0,0.216476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000246477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217249,0,0,0,0,0
ENSG00000125434,0,0,0,0,0,0,0,0,0,0.217572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000080947,0,0,0,0,0.217785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155970,0,0.218258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166126,0,0,0,0,0,0,0,0,0,0.218995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139725,0,0,0,0,0,0,0,0,0,0.21948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237017,0,0.219795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000247317,0,0,0,0,0,0,0,0,0,0.220056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000112139,0.0821192,0,0,0,0,0,0,0,0,0,0.13826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185760,0,0,0,0.220463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272008,0,0,0,0.220574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000122194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211897,0.221411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206417,0,0,0,0.221811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283982,0,0,0,0,0,0,0.222204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224843,0,0,0,0,0,0,0,0,0,0.222402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000047617,0,0,0,0,0,0,0,0,0.22297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166856,0,0,0.223138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223595,0,0,0,0,0,0
ENSG00000181409,0.224583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225646
ENSG00000246877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226403,0
ENSG00000156113,0,0,0,0,0,0,0,0,0,0,0.0226594,0,0,0.0252037,0,0,0,0,0,0,0,0.127381,0,0,0,0,0,0.0515441,0
ENSG00000225963,0,0,0.226849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226959,0,0,0,0,0
ENSG00000178773,0,0,0,0,0,0,0,0,0,0,0.22713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283787,0.228161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183292,0,0,0,0,0,0,0,0,0,0.228482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228559,0
ENSG00000137841,0,0,0,0,0,0,0,0,0.229699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229852,0,0,0,0,0
ENSG00000196242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248019,0,0,0,0,0,0.232415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278898,0,0,0,0,0,0,0,0,0,0,0.233756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000100095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233779
ENSG00000120279,0,0,0,0,0.234201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186510,0.234614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261642,0,0,0,0,0,0,0,0,0.234893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226200,0,0,0,0,0,0,0,0,0,0,0.125415,0,0,0,0.111415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183389,0.236914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180509,0,0,0,0,0.237134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167604,0,0,0,0,0,0.240361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000099250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811056,0,0,0,0,0,0.159557
ENSG00000130561,0,0.115344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125933,0,0,0,0,0
ENSG00000124067,0.0982788,0,0,0,0,0,0,0,0,0.14305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197558,0,0,0,0,0,0,0,0,0,0,0.16098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804837,0,0
ENSG00000180155,0,0,0,0.241686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242734,0,0,0,0,0,0
ENSG00000230454,0.244101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000130032,0,0.24413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000157551,0,0.24426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000130528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244378,0
ENSG00000102385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244967
ENSG00000260641,0,0,0.245455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152936,0.245627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228002,0,0,0,0.246617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111816,0,0,0,0,0,0.0686647,0,0,0,0.0640874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071,0
ENSG00000164749,0,0.247208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247876,0,0,0,0,0
ENSG00000124772,0.248465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24902,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279595,0,0,0.249099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000165188,0,0,0,0,0,0.249159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000127329,0,0,0,0,0.0443624,0,0,0,0,0.157425,0.0476063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236901,0.097345,0.152725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243716,0,0,0,0.166807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835225
ENSG00000187260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25034,0,0,0,0,0,0
ENSG00000278917,0,0,0,0,0,0.250824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251177,0,0,0,0,0,0,0
ENSG00000147174,0,0,0,0.251398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181171,0.251625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251852,0,0,0,0,0,0,0,0
ENSG00000267432,0.116545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136189,0,0
ENSG00000225449,0,0.25457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000095777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254814,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183479,0,0,0,0,0,0,0,0,0,0,0.254988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000161405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255058,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260564,0,0,0.256085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000246363,0,0,0,0.257937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257971,0,0,0,0,0
ENSG00000111432,0,0,0.258091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000158428,0,0,0,0.258092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149452,0,0,0,0,0.105869,0,0,0,0,0,0,0.152242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25812,0,0,0,0,0,0
ENSG00000226259,0,0,0,0,0,0,0,0,0.25827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223459,0,0,0,0,0,0,0,0,0,0,0.258472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187730,0,0,0,0,0,0,0,0,0,0.25943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177045,0,0,0.259859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000125510,0,0,0,0,0,0,0,0,0,0,0.260089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197980,0.145576,0,0,0,0,0,0,0,0,0,0,0,0,0.114546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250770,0,0,0,0,0,0,0,0,0,0,0.260434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261126,0,0.262181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166436,0,0,0,0,0,0,0,0,0.0746527,0,0,0,0,0,0.187641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163060,0.26263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139144,0,0,0,0,0,0,0,0,0,0,0,0,0.262817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12923,0,0,0,0.133909,0
ENSG00000221888,0.263448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187994,0.263455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263918,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000128342,0,0,0,0,0,0.264095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000113555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148792,0,0,0,0,0,0,0,0,0,0,0,0,0.115453,0
ENSG00000107736,0.0548354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209515,0,0,0,0,0,0,0
ENSG00000077264,0,0,0,0,0.0688159,0,0,0,0,0,0.195809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279539,0.264899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000082175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265277,0,0,0,0,0,0,0
ENSG00000236609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265916,0,0,0,0,0,0,0,0,0
ENSG00000183048,0,0,0,0,0,0.266614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000095110,0,0,0,0,0,0,0,0,0,0,0.267273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000073861,0.267412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000126217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177278,0,0,0,0,0,0,0.0907076,0
ENSG00000260738,0,0,0,0,0,0,0,0,0.268164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242258,0.268315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268537,0,0,0
ENSG00000182836,0,0,0,0,0,0,0,0,0,0,0,0,0.268562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236467,0,0,0,0,0,0,0,0,0,0,0,0.26883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177839,0,0,0,0,0,0,0,0,0,0.268862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136546,0,0,0,0,0.0865824,0,0.182377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241717,0,0,0,0,0,0,0.26934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237499,0,0,0,0,0,0,0,0,0,0.269628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154269,0.26989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184774,0,0,0,0.269962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000245164,0,0,0,0,0.27049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162947,0.270559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27096,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282164,0,0,0.271766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267278,0,0,0,0,0,0,0,0,0.272226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230360,0,0,0,0,0,0,0.2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000073150,0,0,0,0,0,0,0,0,0,0.273332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239219,0,0,0.11584,0,0,0.157682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254996,0,0,0,0,0,0,0,0,0,0.156394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117438
ENSG00000162733,0.119434,0,0,0,0,0,0,0,0,0,0,0,0.1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275224,0,0,0,0,0
ENSG00000224888,0,0,0,0,0,0,0,0,0.275437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281103,0,0,0,0,0,0,0.275755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171631,0,0.275827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163873,0.178597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973429,0
ENSG00000055813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000105701,0,0,0,0,0,0,0,0,0.278237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172476,0,0,0,0,0,0.278266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249781,0,0,0,0,0,0,0,0,0,0,0.278364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265817,0,0.279482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000101977,0.27983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279986,0
ENSG00000184584,0,0,0.280018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168310,0.280414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280561,0,0,0,0,0,0,0,0,0
ENSG00000261678,0,0,0,0.281034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282096,0
ENSG00000253293,0.282849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283175,0
ENSG00000164175,0,0,0,0,0,0,0.283236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280053,0,0,0,0,0,0,0,0,0.283834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000084628,0,0,0,0,0,0,0,0,0,0.283856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000114812,0,0,0,0,0,0,0,0,0.10935,0,0,0,0,0,0.174908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284299,0,0,0,0,0,0,0,0,0,0,0
ENSG00000134769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284412
ENSG00000129467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284769,0,0,0,0,0,0,0,0,0,0
ENSG00000132535,0,0,0,0,0,0,0.284915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149571,0,0,0,0,0,0,0,0,0.189243,0,0.0962391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
